random,date,hour,cloud_coverage,visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,alimeter,solar_energy
0.401316944,3/1/2017,10,1,7.08,6.79,5.62,87.51,28.89,28.88,29.67,908.75
0.973008569,3/1/2017,11,1,8.92,6.43,4.71,84.73,29.31,28.92,29.71,908.5
0.585550484,3/1/2017,12,1,8.96,5.89,3.98,83.8,32.16,28.95,29.74,906.75
0.217104895,3/1/2017,13,1,9.93,5.93,3.26,82.05,29.59,28.97,29.76,905.25
0.62560055,3/1/2017,14,1,10,5.9,2.82,77.66,31.15,28.99,29.79,904.5
0.967255976,3/1/2017,15,1,10,5.74,2.03,76.9,29.96,29.03,29.82,904.25
0.663333138,3/1/2017,16,1,10,5.27,0.93,72.48,29,29.07,29.86,904
0.213792933,3/1/2017,17,1,10,4.69,0.08,69.8,28.16,29.12,29.91,903.75
0.22412761,3/2/2017,6,0.47,10,-0.13,-1.04,87.56,11.72,29.39,30.19,903.75
0.145213201,3/2/2017,7,0,10,-0.03,-2.79,78.8,16.2,29.42,30.22,903.5
0.904982395,3/2/2017,8,0,10,0.05,-3.53,77.32,19.8,29.45,30.25,902
0.792507171,3/2/2017,9,0.42,10,0.99,-3.07,73.28,16.72,29.48,30.28,901.25
0.511845405,3/2/2017,10,0.52,10,2.1,-2.35,71.68,16.64,29.5,30.3,901
0.723459098,3/2/2017,11,0.62,10,3.13,-2.98,65.96,17.52,29.51,30.31,899.75
0.114219077,3/2/2017,12,0.62,10,4.05,-2.83,60.81,15.76,29.51,30.31,898.25
0.663987884,3/2/2017,13,0.73,10,4.04,-4.3,55.28,17.44,29.5,30.3,898.25
0.234723823,3/2/2017,14,1,10,3.39,-4.69,55.17,17.48,29.51,30.31,897
0.171356974,3/2/2017,15,0.46,10,2.93,-4.53,57.12,19.2,29.51,30.31,896.75
0.046136103,3/2/2017,16,0.41,10,2.53,-4.26,59.16,15.84,29.52,30.32,896.25
0.64665585,3/2/2017,17,0.99,10,1.9,-3.66,63.6,12.2,29.54,30.34,896.25
0.876822434,3/3/2017,6,0,10,-5.8,-7.86,79.08,8.6,29.75,30.55,896
0.270772952,3/3/2017,7,0,10,-4.98,-7.51,80.04,7.28,29.77,30.57,895.25
0.15434042,3/3/2017,8,0,10,-3.05,-8.17,65.8,7.08,29.8,30.6,895.25
0.646252007,3/3/2017,9,0,10,-2.04,-9.52,55.36,7.28,29.82,30.62,894.75
0.083034682,3/3/2017,10,0.28,10,-1.06,-9.32,52.52,7.68,29.83,30.64,894
0.331648309,3/3/2017,11,0.28,10,-0.16,-8.56,52.12,10.04,29.83,30.64,893.25
0.334579195,3/3/2017,12,0.14,10,0.91,-8.1,51.04,7.36,29.82,30.63,893.25
0.138041849,3/3/2017,13,0,10,1.68,-7.69,49.12,8.28,29.8,30.6,893
0.850886718,3/3/2017,14,0.42,10,2.23,-7.89,46.4,7.32,29.79,30.59,891.75
0.098263399,3/3/2017,15,0,10,2.65,-9.07,42.2,3.76,29.77,30.57,889.75
0.6728353,3/3/2017,16,0,10,2.82,-8.58,43.04,4.16,29.76,30.56,889.25
0.00608353,3/3/2017,17,0,10,2.06,-8.57,44.32,2.04,29.76,30.56,887.5
0.24896817,3/4/2017,6,0.28,10,-0.44,-5.64,65.92,10.8,29.69,30.49,887.25
0.163944558,3/4/2017,7,0,10,0,-5.26,65.92,11.16,29.69,30.49,887
0.865977018,3/4/2017,8,0,10,1.84,-6.38,53.16,18.64,29.7,30.5,886.5
0.034450362,3/4/2017,9,0,10,3.67,-6.83,46.8,21.28,29.69,30.49,886.25
0.983774464,3/4/2017,10,0,10,5.62,-5.81,45,18.44,29.67,30.47,886
0.395811729,3/4/2017,11,0,10,7.53,-4.35,44.16,18.24,29.64,30.44,885
0.981393776,3/4/2017,12,0,10,9.2,-3.1,42.92,15.6,29.61,30.41,883.75
0.642188603,3/4/2017,13,0,10,10.87,-2.05,40.6,14.08,29.58,30.38,883.25
0.742216998,3/4/2017,14,0,10,11.94,-1.37,39.88,12.04,29.56,30.36,881.75
0.040714613,3/4/2017,15,0,10,12.79,-0.75,40.52,11.12,29.55,30.35,881.25
0.059574502,3/4/2017,16,0,10,12.86,-0.46,41.12,13.24,29.54,30.34,880.5
0.759968998,3/4/2017,17,0,10,11.1,-0.02,46.4,10.16,29.53,30.33,880.5
0.961787531,3/5/2017,6,0,10,1.22,-1.26,81.76,6.92,29.48,30.28,880.25
0.390781014,3/5/2017,7,0,10,2.77,-0.78,76.84,8.76,29.47,30.27,879.75
0.449252963,3/5/2017,8,0.38,10,6.99,0.12,65.32,11.16,29.46,30.26,878.75
0.365612505,3/5/2017,9,0.65,10,11.03,1.22,52.8,18.28,29.44,30.24,878.25
0.760523539,3/5/2017,10,0.31,10,14.83,1.6,42.2,19.76,29.42,30.22,878.25
0.596925149,3/5/2017,11,0.91,10,16.32,1.11,33.44,21.12,29.4,30.2,878.25
0.159494793,3/5/2017,12,1,10,17.08,3.24,38.28,22.04,29.37,30.17,876.5
0.114045559,3/5/2017,13,1,10,17.6,5.93,43.64,20.64,29.35,30.14,875.5
0.453548419,3/5/2017,14,1,10,17.09,7.22,49.6,23.68,29.32,30.12,874.75
0.262714117,3/5/2017,15,1,10,15.51,8.29,57.28,23.32,29.32,30.12,873
0.3437403,3/5/2017,16,1,10,14.47,7.83,60.48,21.76,29.33,30.12,872.75
0.223948568,3/5/2017,17,1,10,13.47,7.36,63.72,17.2,29.34,30.13,872
0.860418031,3/6/2017,6,1,10,10.95,8.36,79.76,17.2,29.23,30.02,871.25
0.487188664,3/6/2017,7,1,10,11.23,8.86,81.8,17.68,29.22,30.01,869.5
0.532930155,3/6/2017,8,1,10,11.94,9.59,82.47,20.08,29.21,30.01,868.5
0.368375026,3/6/2017,9,1,10,12.63,10.78,86.27,19.92,29.2,29.99,868.25
0.683131325,3/6/2017,10,1,9.88,12.91,11.91,91.76,21.8,29.19,29.98,865.75
0.091122519,3/6/2017,11,1,3.42,13,12.58,95.54,19.19,29.17,29.96,865.75
0.308728346,3/6/2017,12,1,4.92,13.59,13.2,93.84,22.96,29.14,29.93,865.75
0.997926258,3/6/2017,13,1,8.92,14.28,13.38,90.96,23.28,29.11,29.9,865
0.911198921,3/6/2017,14,1,7.96,14.53,13.64,91.8,23.88,29.08,29.87,865
0.74477392,3/6/2017,15,1,4.63,14.65,14.06,92.97,23.69,29.06,29.85,864.5
0.268934379,3/6/2017,16,1,7.19,15,14.44,94,24,29.05,29.84,864.25
0.956437787,3/6/2017,17,1,9.96,15.63,14.65,92.54,26.31,29.02,29.82,864
0.918256906,3/7/2017,6,0.96,10,10.99,10.73,93.27,17.63,29.03,29.82,863.75
0.453450571,3/7/2017,7,0.88,10,10.35,9.24,87.48,16.72,29.07,29.86,863
0.266162518,3/7/2017,8,0.73,10,8.77,5.45,74.96,19.68,29.14,29.93,862.5
0.06827571,3/7/2017,9,0.49,10,8.64,4.39,71.64,19.72,29.17,29.96,862.5
0.576357352,3/7/2017,10,0.52,10,9.06,4.31,70.6,19.8,29.2,29.99,861.5
0.506778298,3/7/2017,11,0.14,10,9.63,3.19,63.28,19.28,29.21,30,860.25
0.3760625,3/7/2017,12,0,10,10.49,2.6,58.08,20.68,29.2,29.99,859
0.092751497,3/7/2017,13,0,10,11.24,2.07,53.48,16.64,29.19,29.98,859
0.66438323,3/7/2017,14,0,10,11.49,1.12,49.48,22.36,29.19,29.98,858.25
0.502450825,3/7/2017,15,0,10,11.52,0.18,44.8,19.44,29.2,29.99,858.25
0.234290765,3/7/2017,16,0.14,10,11.15,-1.32,40.76,19.76,29.22,30.01,858
0.472866296,3/7/2017,17,0,10,9.81,-0.8,45.36,12.32,29.24,30.03,856.75
0.825916998,3/8/2017,6,0,10,1.73,-1.73,70.84,10.8,29.33,30.12,855.5
0.419829394,3/8/2017,7,0,10,3,-1.07,70.2,12.68,29.32,30.11,855
0.959185451,3/8/2017,8,0,10,6.29,-0.41,60.32,17.8,29.33,30.12,854.25
0.643574825,3/8/2017,9,0,10,9.42,-0.72,51.36,22.68,29.35,30.14,854.25
0.981237098,3/8/2017,10,0,10,10.58,-0.77,46,26.16,29.36,30.15,853.25
0.177505764,3/8/2017,11,0,10,11.89,-0.78,40.84,25.8,29.36,30.16,852
0.233596512,3/8/2017,12,0,10,13.18,-0.99,37.4,23.36,29.36,30.16,851.25
0.619127251,3/8/2017,13,0,10,14.06,-3.11,30.64,29.44,29.36,30.16,849
0.224154081,3/8/2017,14,0,10,14.54,-3.6,27.64,25.8,29.36,30.16,847.75
0.910493693,3/8/2017,15,0,10,14.78,-3.43,27.88,21.92,29.36,30.16,846.5
0.248109171,3/8/2017,16,0,10,14.3,-3.22,29.24,18.72,29.36,30.15,845.5
0.113886864,3/8/2017,17,0,10,12.7,-2.02,35.32,11.6,29.35,30.15,844.75
0.554434126,3/9/2017,6,0,10,0.8,-3.62,72.69,6.2,29.34,30.14,844.5
0.599010879,3/9/2017,7,0,10,2.72,-3.06,66.36,8.44,29.34,30.14,843.75
0.281370489,3/9/2017,8,0,10,5.92,-2.67,56.12,12.72,29.34,30.13,842.5
0.710456922,3/9/2017,9,0,10,7.85,-3.48,44.72,14.12,29.34,30.14,842.25
0.54699965,3/9/2017,10,0,10,9.6,-4.39,37.16,14.28,29.34,30.13,841
0.946437893,3/9/2017,11,0,10,11.1,-4.2,34.12,11.4,29.31,30.11,840.75
0.391936099,3/9/2017,12,0.28,10,12.48,-4.05,30.8,9.68,29.29,30.08,840.75
0.295888508,3/9/2017,13,0.28,10,13.29,-4.73,29.2,10.92,29.27,30.06,839.25
0.567187586,3/9/2017,14,0,10,13.45,-4.56,28.8,12.2,29.25,30.04,838
0.880569653,3/9/2017,15,0,10,12.95,-4.52,29.68,10.88,29.24,30.03,838
0.544756559,3/9/2017,16,0.62,10,12.04,-5.38,28.84,11.56,29.25,30.04,837
0.015705026,3/9/2017,17,0.7,10,10.57,-2.63,40.92,14.08,29.27,30.06,836.5
0.735296564,3/10/2017,6,0,10,-1.79,-10.19,50.68,15,29.53,30.33,836.25
0.603174377,3/10/2017,7,0,10,-1.4,-10.47,48.44,15.36,29.55,30.35,836.25
0.162743738,3/10/2017,8,0,10,-0.32,-9.83,48.92,16.36,29.58,30.38,836
0.668587987,3/10/2017,9,0,10,0.75,-10.11,43.92,17.48,29.59,30.39,835.25
0.368060882,3/10/2017,10,0,10,1.56,-11.29,38.36,16.4,29.6,30.4,834.75
0.944573853,3/10/2017,11,0,10,2.51,-12.47,32.4,17.36,29.62,30.42,834.25
0.637981321,3/10/2017,12,0,10,2.94,-13.33,29.64,14.16,29.62,30.42,833.5
0.718606729,3/10/2017,13,0,10,3.41,-13.75,26.92,16.24,29.61,30.41,832.25
0.212915494,3/10/2017,14,0,10,3.47,-15.54,23.64,16.52,29.61,30.41,831.75
0.051954824,3/10/2017,15,0,10,3.2,-16.53,22.04,16.24,29.61,30.41,831.75
0.632318402,3/10/2017,16,0.26,10,2.41,-17.35,21.72,15.08,29.6,30.4,830.75
0.068783297,3/10/2017,17,0.16,10,1.2,-16.87,24.72,12.48,29.6,30.4,830.5
0.334643496,3/11/2017,6,0.18,10,-4.29,-14.88,43.72,7.44,29.67,30.47,829.75
0.499764182,3/11/2017,7,0.31,10,-4.17,-15.29,41.48,9.68,29.68,30.48,829.5
0.869764242,3/11/2017,8,0.01,10,-3.42,-16.56,34.32,8.72,29.68,30.48,829.25
0.119114928,3/11/2017,9,0,10,-2.79,-16.69,32.92,7.72,29.69,30.49,828.75
0.711228002,3/11/2017,10,0,10,-1.75,-16.71,31.2,6.28,29.69,30.49,827.75
0.139171977,3/11/2017,11,0,10,-0.52,-16.56,28.6,7.32,29.68,30.48,827.5
0.081913459,3/11/2017,12,0.28,10,0.08,-16.78,26.56,8.68,29.67,30.47,826.75
0.822352823,3/11/2017,13,0,10,0.43,-18.18,23,7.72,29.65,30.45,825.25
0.584524789,3/11/2017,14,0,10,0.81,-17.99,22.8,6.64,29.64,30.44,825
0.506279761,3/11/2017,15,0,10,0.91,-18.01,22.32,7.28,29.64,30.44,823.75
0.92957688,3/11/2017,16,0.03,10,0.62,-18.78,21.68,6.76,29.63,30.43,823.75
0.525046097,3/11/2017,17,0,10,0.01,-18.74,22.64,7.04,29.63,30.43,823.5
0.965746028,3/12/2017,6,0,10,-6.39,-11.14,65.84,0.24,29.64,30.44,822.75
0.305891549,3/12/2017,7,0,10,-4.28,-11.22,55.84,0.2,29.66,30.46,821.5
0.513827068,3/12/2017,8,0,10,-2.43,-12.26,47.04,1.08,29.68,30.48,819.25
0.796204606,3/12/2017,9,0,10,-1.23,-13.88,37.28,0.2,29.69,30.49,818.75
0.323578847,3/12/2017,10,0,10,-0.49,-15.08,31.92,3.16,29.65,30.45,818
0.964647148,3/12/2017,11,0,10,0.46,-15.01,30.6,0.2,29.66,30.46,817.25
0.350682946,3/12/2017,12,0,10,1.41,-14.65,28.32,3.08,29.64,30.44,816.75
0.31564168,3/12/2017,13,0,10,2.07,-13.98,28.6,3.52,29.59,30.39,816.5
0.664456435,3/12/2017,14,0,10,2.44,-13.69,28.92,3.96,29.57,30.37,815.25
0.778176527,3/12/2017,15,0,10,2.76,-13.15,29.92,2.8,29.54,30.34,815.25
0.391501442,3/12/2017,16,0,10,2.63,-12.4,31.16,7.44,29.52,30.32,814.75
0.80310438,3/12/2017,17,0,10,2.18,-11.06,35.44,8.6,29.5,30.3,814
0.448565854,3/13/2017,6,1,1.06,-2.1,-2.24,95.47,9.96,29.34,30.14,813.75
0.303854276,3/13/2017,7,1,1.26,-1.97,-2.27,94.3,10.07,29.34,30.14,813.5
0.935629446,3/13/2017,8,1,1.31,-1.73,-2.18,92.04,12.92,29.34,30.14,813.5
0.824807455,3/13/2017,9,1,2.37,-1.62,-2.42,90.54,13.11,29.34,30.13,813.5
0.74487283,3/13/2017,10,1,4.04,-1.4,-2.58,88.85,13.73,29.33,30.12,812.25
0.758462796,3/13/2017,11,1,8.77,-1.11,-2.3,86,10.27,29.31,30.11,812.25
0.284257448,3/13/2017,12,1,6.89,-0.87,-1.98,86.23,10.15,29.31,30.11,812
0.492462418,3/13/2017,13,1,5.9,-0.76,-1.94,88.58,9.93,29.3,30.1,812
0.431885914,3/13/2017,14,1,4.16,-0.67,-1.76,88.85,10.31,29.29,30.09,812
0.654393434,3/13/2017,15,1,5.2,-0.66,-1.76,88.72,11,29.3,30.09,811
0.524898765,3/13/2017,16,1,3.12,-0.96,-2.08,89.47,11.93,29.31,30.1,810.75
0.752162284,3/13/2017,17,1,3.26,-1.22,-2.19,88.83,12.41,29.32,30.12,810.75
0.703275948,3/14/2017,6,0.78,9.92,-7.78,-7.85,91.68,7.72,29.45,30.25,810.75
0.076892649,3/14/2017,7,0.99,10,-6.17,-7.26,85.8,7.36,29.45,30.25,810.5
0.517538149,3/14/2017,8,0.84,10,-4.72,-7.47,77.88,6.16,29.47,30.27,810.25
0.877956405,3/14/2017,9,1,10,-3.82,-7.75,69.6,6.04,29.49,30.29,809.75
0.97542868,3/14/2017,10,1,8,-3.15,-8.7,65.16,5.19,29.48,30.29,809.5
0.791918197,3/14/2017,11,1,5.34,-3.32,-7.39,70.85,4.3,29.49,30.29,809
0.081403156,3/14/2017,12,1,2.28,-3.12,-5.32,83.76,4.44,29.5,30.3,808.5
0.641331399,3/14/2017,13,0.99,10,-2.65,-6.14,72.96,8.24,29.49,30.29,805.75
0.428864029,3/14/2017,14,1,10,-2.57,-6.73,67.92,14,29.47,30.27,805.75
0.655432841,3/14/2017,15,1,5.03,-2.33,-5.71,76.9,15.27,29.48,30.28,805.5
0.782950122,3/14/2017,16,0.87,4.56,-2.81,-6.13,78.18,12.22,29.49,30.29,804
0.806230991,3/14/2017,17,0.97,6.24,-3.39,-6.32,79.53,11.96,29.51,30.31,804
0.087858877,3/15/2017,6,0,10,-9.86,-12.79,72.88,9.64,29.58,30.38,803.75
0.947454764,3/15/2017,7,0,10,-8.72,-12.11,72.08,9.36,29.6,30.4,803
0.581859894,3/15/2017,8,0,10,-6.96,-11.23,69.92,13.32,29.61,30.41,803
0.656802328,3/15/2017,9,0,10,-5.61,-10.18,67.76,11.12,29.61,30.41,802.75
0.463019786,3/15/2017,10,0,10,-4.45,-8.79,69.6,11,29.62,30.42,802.25
0.785762521,3/15/2017,11,0,10,-3.44,-9.38,63.12,12.69,29.62,30.42,802
0.301587477,3/15/2017,12,0,10,-2.73,-9.15,58.2,12.04,29.61,30.41,801.75
0.57984738,3/15/2017,13,0.14,10,-2.04,-8.84,57.56,11.16,29.59,30.39,801.25
0.785632611,3/15/2017,14,0.42,10,-1.47,-8.28,56.64,10.8,29.57,30.37,801
0.078883702,3/15/2017,15,0.42,10,-1.1,-7.99,57.92,11.76,29.57,30.37,799.25
0.788147899,3/15/2017,16,0.28,10,-1.18,-8.1,57.4,10.04,29.57,30.37,798.25
0.160770394,3/15/2017,17,0,10,-1.58,-8.34,57.16,11.6,29.57,30.37,798
0.467223461,3/16/2017,6,0,10,-8.01,-9.01,86.28,5.64,29.57,30.37,797.5
0.017481747,3/16/2017,7,0,10,-5.07,-7.9,75.12,6.64,29.57,30.37,795.75
0.919931641,3/16/2017,8,0,10,-1.73,-7.45,62.92,8,29.58,30.38,795.5
0.343171401,3/16/2017,9,0,10,0.47,-6.78,56.64,7.4,29.58,30.38,795.5
0.846575887,3/16/2017,10,0,10,2.23,-6.55,51.92,4.76,29.56,30.36,795.25
0.163961965,3/16/2017,11,0,10,3.48,-7.49,44.2,7.08,29.55,30.35,793
0.424579393,3/16/2017,12,0,10,4.76,-6.67,43.48,6.48,29.53,30.33,792.25
0.66559129,3/16/2017,13,0,10,5.94,-5.63,42.48,10.04,29.5,30.3,792
0.140725826,3/16/2017,14,0,10,6.85,-4.83,42.44,11.08,29.47,30.27,792
0.296078518,3/16/2017,15,0,10,7.18,-4.69,41.56,10.24,29.46,30.26,791.25
0.069247441,3/16/2017,16,0,10,6.95,-4.1,43.52,9.48,29.44,30.24,789.25
0.99039829,3/16/2017,17,0,10,5.9,-2.86,52.04,8.36,29.43,30.23,788.75
0.084318211,3/17/2017,6,1,10,4.02,0.68,79.85,8.76,29.26,30.05,788.5
0.795091583,3/17/2017,7,1,8.31,4.08,2.24,88.12,11.42,29.24,30.03,788.25
0.807096648,3/17/2017,8,1,8.09,4.51,3.02,87.9,10.44,29.24,30.03,788.25
0.961642109,3/17/2017,9,1,6.73,4.8,4.15,92.58,10.38,29.23,30.02,785.25
0.402688502,3/17/2017,10,1,4.13,5.4,4.78,92.83,10.28,29.23,30.02,785.25
0.998606324,3/17/2017,11,1,2.45,6.19,5.88,95.63,9.77,29.21,30.01,784.75
0.763869153,3/17/2017,12,1,2.31,7.42,6.86,96,9.85,29.2,30,784
0.748153021,3/17/2017,13,1,4.36,8.91,7.88,93.8,8.2,29.19,29.98,783.75
0.823545049,3/17/2017,14,1,7.85,10.47,8.54,88.58,8.57,29.18,29.97,783
0.204138303,3/17/2017,15,1,8,11.45,9.01,83.81,12,29.19,29.98,782.75
0.01418982,3/17/2017,16,0.9,7.11,12.54,9.58,83.51,10.96,29.2,29.99,782.75
0.326711166,3/17/2017,17,0.14,7.08,12.41,9.83,83.64,5.84,29.21,30,782.5
0.664382336,3/18/2017,6,0.42,10,2.38,-0.56,79,14.48,29.35,30.14,782.25
0.094441904,3/18/2017,7,1,10,2.8,-0.24,79.56,14.7,29.36,30.16,782.25
0.832696151,3/18/2017,8,1,10,3.05,-0.02,77.68,14.24,29.38,30.18,780.25
0.092025018,3/18/2017,9,1,10,3.64,0.16,74.8,17.92,29.39,30.19,779.5
0.614133782,3/18/2017,10,1,10,4.19,0.19,71.3,17.03,29.41,30.21,778.75
0.312020925,3/18/2017,11,1,10,4.66,0.66,70.62,19.23,29.41,30.21,778.25
0.2853346,3/18/2017,12,1,10,4.81,0.35,70.77,17.08,29.42,30.22,777.5
0.789440773,3/18/2017,13,1,10,4.82,0.34,69.92,15.44,29.43,30.23,774.75
0.238675136,3/18/2017,14,1,10,5.07,0.41,70.66,14.84,29.44,30.24,773.75
0.529035655,3/18/2017,15,1,10,5.27,0.52,70.66,15.04,29.46,30.26,773.75
0.647806273,3/18/2017,16,1,10,5.19,0.78,71.51,14.11,29.46,30.26,773.25
0.506200618,3/18/2017,17,1,10,5.01,0.84,72.04,11.2,29.48,30.28,773
0.198792645,3/19/2017,6,0,10,-2,-1.85,95.72,0,29.56,30.36,772.75
0.146436782,3/19/2017,7,0,10,1.02,0.11,89.8,0,29.58,30.38,772.5
0.836975906,3/19/2017,8,0,10,4.61,0.36,73.2,4.4,29.58,30.38,771.5
0.441544802,3/19/2017,9,0,10,6.52,1.29,68.76,7.72,29.59,30.39,771.5
0.108927392,3/19/2017,10,0.28,10,7.76,0.81,61.12,4.88,29.59,30.39,770
0.292725386,3/19/2017,11,0.14,10,9.01,0.46,55.2,7.4,29.57,30.37,770
0.919959249,3/19/2017,12,0,10,10.26,0.84,52.48,6.48,29.53,30.33,768.25
0.542427342,3/19/2017,13,0,10,11.39,1.13,49.16,7.8,29.5,30.3,768.25
0.759609173,3/19/2017,14,0,10,12.32,1.11,45.44,9.72,29.46,30.26,767.75
0.698147907,3/19/2017,15,0,10,12.9,1.19,44.16,10.32,29.44,30.24,765.25
0.805217685,3/19/2017,16,0,10,13.13,1.19,43.16,11.76,29.42,30.22,765
0.101411219,3/19/2017,17,0,10,12.15,1.54,46.8,13.44,29.39,30.19,764.25
0.721732585,3/20/2017,6,1,8.24,7.36,6.2,89.08,11.75,29.24,30.03,764.25
0.963400911,3/20/2017,7,1,10,7.41,6.12,86.96,16.88,29.2,29.99,764
0.221072951,3/20/2017,8,1,10,8.29,6.31,87.8,17.8,29.19,29.98,763.5
0.895338082,3/20/2017,9,0.99,10,9.97,7.16,85.64,14.88,29.18,29.97,763.25
0.732864964,3/20/2017,10,1,10,12.33,8.32,83.41,17.12,29.16,29.95,762
0.32795392,3/20/2017,11,0.98,10,15.7,8.94,71.69,10.72,29.15,29.95,760.75
0.392596851,3/20/2017,12,0.53,10,17.89,10.04,65.77,8.76,29.14,29.93,758.75
0.407251022,3/20/2017,13,0.01,10,19.33,10.85,59.88,5.68,29.11,29.9,758
0.766188102,3/20/2017,14,0.81,10,19.69,11.1,59.24,4.52,29.11,29.9,756.5
0.451156469,3/20/2017,15,1,10,18.83,11.1,63.09,7.68,29.12,29.91,755.75
0.296866191,3/20/2017,16,1,10,16.28,11.64,79.29,15.4,29.15,29.94,755.25
0.480639616,3/20/2017,17,1,10,13.31,10.5,83.77,13.68,29.17,29.96,755
0.697792741,3/21/2017,6,0,5.68,3.17,2.22,87.76,7.44,29.34,30.14,754.75
0.492414465,3/21/2017,7,0,7.96,4.99,2.48,81,6.16,29.37,30.16,754.75
0.105434119,3/21/2017,8,0,10,7.74,2.73,72.6,11.08,29.38,30.17,754.75
0.861591845,3/21/2017,9,0,10,9.79,2.64,64.49,9.24,29.4,30.2,754.25
0.981839172,3/21/2017,10,0.7,10,11.24,3.4,61.96,10.76,29.4,30.2,753.5
0.112178191,3/21/2017,11,0.99,10,12.23,2.22,53.32,12.16,29.4,30.2,753.5
0.633849972,3/21/2017,12,1,10,12.3,2.09,50.53,13.36,29.41,30.21,752.25
0.50149445,3/21/2017,13,1,10,12.42,2.17,49.48,15.68,29.41,30.21,752.25
0.208377704,3/21/2017,14,0.84,10,12.08,0.79,46.84,13.8,29.42,30.22,752
0.642257427,3/21/2017,15,0.99,10,9.37,4.12,77.46,10.8,29.41,30.21,751.5
0.296098162,3/21/2017,16,1,10,8.3,4.57,78.09,9.04,29.41,30.21,751.25
0.164967496,3/21/2017,17,1,10,8.2,4.4,76.29,10.44,29.42,30.22,749.25
0.683247914,3/22/2017,6,0,10,-2.31,-6.26,70.8,14.4,29.68,30.48,749
0.170741899,3/22/2017,7,0,10,-1.72,-6.88,67.72,15.12,29.71,30.51,749
0.906174112,3/22/2017,8,0,10,-0.76,-8.58,56.96,16.16,29.73,30.53,748.75
0.487026309,3/22/2017,9,0,10,0.38,-8.08,54.36,15.64,29.75,30.55,748.25
0.692094683,3/22/2017,10,0,10,1.27,-7.86,51.68,13.44,29.76,30.56,747.25
0.470055276,3/22/2017,11,0,10,2.46,-6.85,50.96,13.8,29.74,30.55,746.5
0.033579246,3/22/2017,12,0,10,3.69,-5.97,49.2,13.76,29.72,30.52,746.25
0.364321518,3/22/2017,13,0,10,4.6,-5.92,46.56,14,29.7,30.5,745.5
0.392262268,3/22/2017,14,0,10,5.45,-5.83,43.92,14.28,29.68,30.48,744.25
0.828768143,3/22/2017,15,0,10,5.79,-5.39,45.2,10.84,29.67,30.47,743
0.363329629,3/22/2017,16,0,10,5.55,-5.38,45.85,13.04,29.65,30.45,742.75
0.45180547,3/22/2017,17,0,10,4.46,-4.82,50.56,13.12,29.64,30.44,742.25
0.32456,3/23/2017,6,0.63,10,-0.81,-3.49,80.76,7.44,29.58,30.38,741.75
0.422625729,3/23/2017,7,0.98,10,0.56,-3.9,71.48,10.8,29.59,30.39,741.5
0.79000092,3/23/2017,8,1,10,2.1,-4.15,65,13.08,29.59,30.39,741
0.930985614,3/23/2017,9,0.82,10,3.44,-3.71,60.92,14,29.58,30.38,740.75
0.182316556,3/23/2017,10,0.92,10,4.78,-3.47,55.24,13.68,29.56,30.36,740.68
0.698385618,3/23/2017,11,1,10,6.6,-2.72,51.92,14.28,29.53,30.33,740.25
0.468588924,3/23/2017,12,1,10,7.87,-2.81,47,14.36,29.48,30.28,738.25
0.818747709,3/23/2017,13,1,10,9.19,-2.28,44.36,15,29.44,30.24,737.75
0.207105471,3/23/2017,14,1,10,9.2,-2.31,43.36,14.76,29.4,30.2,737.75
0.679530809,3/23/2017,15,1,10,9.12,-1.29,46.88,13.72,29.38,30.18,737
0.660333304,3/23/2017,16,1,10,8.79,-0.23,49.64,11.2,29.36,30.16,736.5
0.635887465,3/23/2017,17,1,10,8.51,0.25,53.2,14.04,29.33,30.13,736.5
0.10190608,3/24/2017,6,0,10,9.91,8.59,83.72,9.24,29.25,30.04,736.25
0.453060154,3/24/2017,7,0,10,13.29,9.91,76.92,15.56,29.24,30.03,735.75
0.942854026,3/24/2017,8,0,10,16.91,11.41,71.48,17.76,29.23,30.02,735.75
0.015341227,3/24/2017,9,0,10,20.11,12.73,62.52,20.2,29.24,30.03,735.5
0.572725924,3/24/2017,10,0,10,22.63,13.42,56.6,18,29.24,30.03,735.5
0.088484077,3/24/2017,11,0,10,24.34,13.89,50.64,21.48,29.22,30.01,735.5
0.441905529,3/24/2017,12,0,10,24.97,13.98,49.56,24.8,29.21,30,735.25
0.939217375,3/24/2017,13,0.14,10,24.82,13.95,49.28,23.72,29.19,29.98,734
0.426002772,3/24/2017,14,0.39,10,24.62,13.61,48.84,23.88,29.18,29.97,732.5
0.677682107,3/24/2017,15,0.91,10,23.82,13.99,51.84,23.28,29.19,29.98,731.75
0.516606082,3/24/2017,16,0.97,10,22.99,13.64,54.48,19.8,29.19,29.98,731.5
0.999602652,3/24/2017,17,0.73,10,21.94,13.77,56.52,18.08,29.19,29.98,730.5
0.150154521,3/25/2017,6,0.59,9.04,15.38,12.92,86.64,7.88,29.13,29.92,730.25
0.774376302,3/25/2017,7,1,7.12,15.68,12.68,89.33,7.68,29.13,29.93,729.75
0.508162198,3/25/2017,8,0.59,10,17.14,14.28,80.68,14.72,29.15,29.94,729.25
0.321346211,3/25/2017,9,0,10,17.96,14.28,75.44,17.04,29.16,29.95,728.5
0.417145841,3/25/2017,10,0.73,10,18.67,13.15,67.72,19.16,29.17,29.96,728.5
0.472578738,3/25/2017,11,0.99,10,19.46,12.2,62.92,9.32,29.16,29.95,727.75
